date,city,price,state
1989-05-01,OR-Portland,45.44,OR
1989-05-01,TX-Dallas,,TX
1989-05-01,WA-Seattle,,WA
1989-05-01,Composite-10,80.52,Composite
1989-05-01,Composite-20,,Composite
1989-05-01,National-US,75.3,National
1989-06-01,AZ-Phoenix,67.66,AZ
1989-06-01,CA-Los Angeles,95.55,CA
1989-06-01,CA-San Diego,78.31,CA
1989-06-01,CA-San Francisco,69.26,CA
1989-06-01,CO-Denver,47.73,CO
1989-06-01,DC-Washington,90.48,DC
1989-06-01,FL-Miami,77.68,FL
1989-06-01,FL-Tampa,82.06,FL
1989-06-01,GA-Atlanta,,GA
1989-06-01,IL-Chicago,70.91,IL
1989-06-01,MA-Boston,74.63,MA
1989-06-01,MI-Detroit,,MI
1989-06-01,MN-Minneapolis,63.89,MN
1989-06-01,NC-Charlotte,71.52,NC
1989-06-01,NV-Las Vegas,71.19,NV
1989-06-01,NY-New York,82.95,NY
1989-06-01,OH-Cleveland,63.13,OH
1989-06-01,OR-Portland,46.1,OR
1989-06-01,TX-Dallas,,TX
1989-06-01,WA-Seattle,,WA
1989-06-01,Composite-10,81.24,Composite
1989-06-01,Composite-20,,Composite
1989-06-01,National-US,75.7,National
1989-07-01,AZ-Phoenix,67.56,AZ
1989-07-01,CA-Los Angeles,96.71,CA
1989-07-01,CA-San Diego,79.36,CA
1989-07-01,CA-San Francisco,70.27,CA
1989-07-01,CO-Denver,47.64,CO
1989-07-01,DC-Washington,91.26,DC
1989-07-01,FL-Miami,78.05,FL
1989-07-01,FL-Tampa,82.13,FL
1989-07-01,GA-Atlanta,,GA
1989-07-01,IL-Chicago,70.89,IL
1989-07-01,MA-Boston,74.68,MA
1989-07-01,MI-Detroit,,MI
1989-07-01,MN-Minneapolis,63.85,MN
1989-07-01,NC-Charlotte,71.79,NC
1989-07-01,NV-Las Vegas,71.56,NV
1989-07-01,NY-New York,82.67,NY
1989-07-01,OH-Cleveland,63.78,OH
1989-07-01,OR-Portland,46.5,OR
1989-07-01,TX-Dallas,,TX
1989-07-01,WA-Seattle,,WA
1989-07-01,Composite-10,81.66,Composite
1989-07-01,Composite-20,,Composite
1989-07-01,National-US,76.05,National
1989-08-01,AZ-Phoenix,67.28,AZ
1989-08-01,CA-Los Angeles,97.51,CA
1989-08-01,CA-San Diego,80.56,CA
1989-08-01,CA-San Francisco,71.36,CA
1989-08-01,CO-Denver,47.78,CO
1989-08-01,DC-Washington,91.84,DC
1989-08-01,FL-Miami,78.56,FL
1989-08-01,FL-Tampa,81.5,FL
1989-08-01,GA-Atlanta,,GA
1989-08-01,IL-Chicago,71.31,IL
1989-08-01,MA-Boston,74.07,MA
1989-08-01,MI-Detroit,,MI
1989-08-01,MN-Minneapolis,64.07,MN
1989-08-01,NC-Charlotte,71.92,NC
1989-08-01,NV-Las Vegas,72.65,NV
1989-08-01,NY-New York,82.63,NY
1989-08-01,OH-Cleveland,64.59,OH
1989-08-01,OR-Portland,46.97,OR
1989-08-01,TX-Dallas,,TX
1989-08-01,WA-Seattle,,WA
1989-08-01,Composite-10,82.08,Composite
1989-08-01,Composite-20,,Composite
1989-08-01,National-US,76.28,National
1989-09-01,AZ-Phoenix,67.14,AZ
1989-09-01,CA-Los Angeles,97.99,CA
1989-09-01,CA-San Diego,81.58,CA
1989-09-01,CA-San Francisco,72.31,CA
1989-09-01,CO-Denver,47.8,CO
1989-09-01,DC-Washington,92.35,DC
1989-09-01,FL-Miami,78.58,FL
1989-09-01,FL-Tampa,81.77,FL
1989-09-01,GA-Atlanta,,GA
1989-09-01,IL-Chicago,70.88,IL
1989-09-01,MA-Boston,73.71,MA
1989-09-01,MI-Detroit,,MI
1989-09-01,MN-Minneapolis,64.0,MN
1989-09-01,NC-Charlotte,71.9,NC
1989-09-01,NV-Las Vegas,73.41,NV
1989-09-01,NY-New York,82.38,NY
1989-09-01,OH-Cleveland,65.04,OH
1989-09-01,OR-Portland,47.26,OR
1989-09-01,TX-Dallas,,TX
1989-09-01,WA-Seattle,,WA
1989-09-01,Composite-10,82.25,Composite
1989-09-01,Composite-20,,Composite
1989-09-01,National-US,76.43,National
1989-10-01,AZ-Phoenix,66.68,AZ
1989-10-01,CA-Los Angeles,98.55,CA
1989-10-01,CA-San Diego,82.44,CA
1989-10-01,CA-San Francisco,72.95,CA
1989-10-01,CO-Denver,48.12,CO
1989-10-01,DC-Washington,92.45,DC
1989-10-01,FL-Miami,78.62,FL
1989-10-01,FL-Tampa,82.0,FL
1989-10-01,GA-Atlanta,,GA
1989-10-01,IL-Chicago,70.36,IL
1989-10-01,MA-Boston,73.38,MA
1989-10-01,MI-Detroit,,MI
1989-10-01,MN-Minneapolis,64.21,MN
1989-10-01,NC-Charlotte,72.05,NC
1989-10-01,NV-Las Vegas,74.27,NV
1989-10-01,NY-New York,82.36,NY
1989-10-01,OH-Cleveland,65.23,OH
1989-10-01,OR-Portland,47.67,OR
1989-10-01,TX-Dallas,,TX
1989-10-01,WA-Seattle,,WA
1989-10-01,Composite-10,82.44,Composite
1989-10-01,Composite-20,,Composite
1989-10-01,National-US,76.49,National
1989-11-01,AZ-Phoenix,66.52,AZ
1989-11-01,CA-Los Angeles,99.29,CA
1989-11-01,CA-San Diego,83.0,CA
1989-11-01,CA-San Francisco,73.25,CA
1989-11-01,CO-Denver,48.18,CO
1989-11-01,DC-Washington,92.45,DC
1989-11-01,FL-Miami,78.51,FL
1989-11-01,FL-Tampa,82.29,FL
1989-11-01,GA-Atlanta,,GA
1989-11-01,IL-Chicago,69.57,IL
1989-11-01,MA-Boston,73.31,MA
1989-11-01,MI-Detroit,,MI
1989-11-01,MN-Minneapolis,64.42,MN
1989-11-01,NC-Charlotte,72.16,NC
1989-11-01,NV-Las Vegas,74.74,NV
1989-11-01,NY-New York,81.85,NY
1989-11-01,OH-Cleveland,64.74,OH
1989-11-01,OR-Portland,47.88,OR
1989-11-01,TX-Dallas,,TX
1989-11-01,WA-Seattle,,WA
1989-11-01,Composite-10,82.43,Composite
1989-11-01,Composite-20,,Composite
1989-11-01,National-US,76.52,National
1989-12-01,AZ-Phoenix,66.41,AZ
1989-12-01,CA-Los Angeles,99.88,CA
1989-12-01,CA-San Diego,83.55,CA
1989-12-01,CA-San Francisco,73.02,CA
1989-12-01,CO-Denver,48.06,CO
1989-12-01,DC-Washington,92.64,DC
1989-12-01,FL-Miami,78.74,FL
1989-12-01,FL-Tampa,82.05,FL
1989-12-01,GA-Atlanta,,GA
1989-12-01,IL-Chicago,68.91,IL
1989-12-01,MA-Boston,73.02,MA
1989-12-01,MI-Detroit,,MI
1989-12-01,MN-Minneapolis,64.35,MN
1989-12-01,NC-Charlotte,72.48,NC
1989-12-01,NV-Las Vegas,74.99,NV
1989-12-01,NY-New York,81.32,NY
1989-12-01,OH-Cleveland,64.94,OH
1989-12-01,OR-Portland,48.67,OR
1989-12-01,TX-Dallas,,TX
1989-12-01,WA-Seattle,,WA
1989-12-01,Composite-10,82.35,Composite
1989-12-01,Composite-20,,Composite
1989-12-01,National-US,76.5,National
1990-01-01,AZ-Phoenix,66.56,AZ
1990-01-01,CA-Los Angeles,100.23,CA
1990-01-01,CA-San Diego,83.77,CA
1990-01-01,CA-San Francisco,72.87,CA
1990-01-01,CO-Denver,47.98,CO
1990-01-01,DC-Washington,92.99,DC
1990-01-01,FL-Miami,79.2,FL
1990-01-01,FL-Tampa,82.26,FL
1990-01-01,GA-Atlanta,,GA
1990-01-01,IL-Chicago,68.5,IL
1990-01-01,MA-Boston,72.76,MA
1990-01-01,MI-Detroit,,MI
1990-01-01,MN-Minneapolis,63.84,MN
1990-01-01,NC-Charlotte,72.69,NC
1990-01-01,NV-Las Vegas,75.46,NV
1990-01-01,NY-New York,80.89,NY
1990-01-01,OH-Cleveland,64.78,OH
1990-01-01,OR-Portland,49.42,OR
1990-01-01,TX-Dallas,,TX
1990-01-01,WA-Seattle,58.23,WA
1990-01-01,Composite-10,82.29,Composite
1990-01-01,Composite-20,,Composite
1990-01-01,National-US,76.53,National
1990-02-01,AZ-Phoenix,66.51,AZ
1990-02-01,CA-Los Angeles,100.15,CA
1990-02-01,CA-San Diego,84.08,CA
1990-02-01,CA-San Francisco,72.95,CA
1990-02-01,CO-Denver,48.08,CO
1990-02-01,DC-Washington,93.18,DC
1990-02-01,FL-Miami,79.48,FL
1990-02-01,FL-Tampa,82.42,FL
1990-02-01,GA-Atlanta,,GA
1990-02-01,IL-Chicago,68.06,IL
1990-02-01,MA-Boston,72.28,MA
1990-02-01,MI-Detroit,,MI
1990-02-01,MN-Minneapolis,63.66,MN
1990-02-01,NC-Charlotte,72.92,NC
1990-02-01,NV-Las Vegas,75.14,NV
1990-02-01,NY-New York,80.53,NY
1990-02-01,OH-Cleveland,65.13,OH
1990-02-01,OR-Portland,50.27,OR
1990-02-01,TX-Dallas,,TX
1990-02-01,WA-Seattle,59.98,WA
1990-02-01,Composite-10,82.15,Composite
1990-02-01,Composite-20,,Composite
1990-02-01,National-US,76.59,National
1990-03-01,AZ-Phoenix,66.44,AZ
1990-03-01,CA-Los Angeles,100.02,CA
1990-03-01,CA-San Diego,84.43,CA
1990-03-01,CA-San Francisco,73.5,CA
1990-03-01,CO-Denver,48.29,CO
1990-03-01,DC-Washington,93.02,DC
1990-03-01,FL-Miami,79.3,FL
1990-03-01,FL-Tampa,83.03,FL
1990-03-01,GA-Atlanta,,GA
1990-03-01,IL-Chicago,68.68,IL
1990-03-01,MA-Boston,71.19,MA
1990-03-01,MI-Detroit,,MI
1990-03-01,MN-Minneapolis,63.98,MN
1990-03-01,NC-Charlotte,72.99,NC
1990-03-01,NV-Las Vegas,76.08,NV
1990-03-01,NY-New York,79.99,NY
1990-03-01,OH-Cleveland,65.44,OH
1990-03-01,OR-Portland,50.25,OR
1990-03-01,TX-Dallas,,TX
1990-03-01,WA-Seattle,62.29,WA
1990-03-01,Composite-10,82.02,Composite
1990-03-01,Composite-20,,Composite
1990-03-01,National-US,76.79,National
1990-04-01,AZ-Phoenix,66.48,AZ
1990-04-01,CA-Los Angeles,99.99,CA
1990-04-01,CA-San Diego,85.09,CA
1990-04-01,CA-San Francisco,74.57,CA
1990-04-01,CO-Denver,48.4,CO
1990-04-01,DC-Washington,93.22,DC
1990-04-01,FL-Miami,79.24,FL
1990-04-01,FL-Tampa,82.64,FL
1990-04-01,GA-Atlanta,,GA
1990-04-01,IL-Chicago,69.43,IL
1990-04-01,MA-Boston,70.91,MA
1990-04-01,MI-Detroit,,MI
1990-04-01,MN-Minneapolis,64.44,MN
1990-04-01,NC-Charlotte,73.18,NC
1990-04-01,NV-Las Vegas,76.77,NV
1990-04-01,NY-New York,79.34,NY
1990-04-01,OH-Cleveland,66.51,OH
1990-04-01,OR-Portland,51.09,OR
1990-04-01,TX-Dallas,,TX
1990-04-01,WA-Seattle,65.09,WA
1990-04-01,Composite-10,82.05,Composite
1990-04-01,Composite-20,,Composite
1990-04-01,National-US,77.04,National
1990-05-01,AZ-Phoenix,66.44,AZ
1990-05-01,CA-Los Angeles,99.79,CA
1990-05-01,CA-San Diego,85.53,CA
1990-05-01,CA-San Francisco,75.12,CA
1990-05-01,CO-Denver,48.4,CO
1990-05-01,DC-Washington,93.01,DC
1990-05-01,FL-Miami,79.33,FL
1990-05-01,FL-Tampa,82.76,FL
1990-05-01,GA-Atlanta,,GA
1990-05-01,IL-Chicago,69.97,IL
1990-05-01,MA-Boston,70.42,MA
1990-05-01,MI-Detroit,,MI
1990-05-01,MN-Minneapolis,64.73,MN
1990-05-01,NC-Charlotte,73.5,NC
1990-05-01,NV-Las Vegas,77.59,NV
1990-05-01,NY-New York,79.05,NY
1990-05-01,OH-Cleveland,67.07,OH
1990-05-01,OR-Portland,51.89,OR
1990-05-01,TX-Dallas,,TX
1990-05-01,WA-Seattle,66.82,WA
1990-05-01,Composite-10,82.01,Composite
1990-05-01,Composite-20,,Composite
1990-05-01,National-US,77.3,National
1990-06-01,AZ-Phoenix,66.56,AZ
1990-06-01,CA-Los Angeles,100.24,CA
1990-06-01,CA-San Diego,86.01,CA
1990-06-01,CA-San Francisco,75.15,CA
1990-06-01,CO-Denver,48.75,CO
1990-06-01,DC-Washington,92.95,DC
1990-06-01,FL-Miami,79.78,FL
1990-06-01,FL-Tampa,82.57,FL
1990-06-01,GA-Atlanta,,GA
1990-06-01,IL-Chicago,70.62,IL
1990-06-01,MA-Boston,70.14,MA
1990-06-01,MI-Detroit,,MI
1990-06-01,MN-Minneapolis,64.72,MN
1990-06-01,NC-Charlotte,74.1,NC
1990-06-01,NV-Las Vegas,78.34,NV
1990-06-01,NY-New York,78.96,NY
1990-06-01,OH-Cleveland,67.94,OH
1990-06-01,OR-Portland,53.54,OR
1990-06-01,TX-Dallas,,TX
1990-06-01,WA-Seattle,68.06,WA
1990-06-01,Composite-10,82.19,Composite
1990-06-01,Composite-20,,Composite
1990-06-01,National-US,77.5,National
1990-07-01,AZ-Phoenix,66.61,AZ
1990-07-01,CA-Los Angeles,100.05,CA
1990-07-01,CA-San Diego,86.02,CA
1990-07-01,CA-San Francisco,74.81,CA
1990-07-01,CO-Denver,48.84,CO
1990-07-01,DC-Washington,92.81,DC
1990-07-01,FL-Miami,80.03,FL
1990-07-01,FL-Tampa,82.84,FL
1990-07-01,GA-Atlanta,,GA
1990-07-01,IL-Chicago,71.23,IL
1990-07-01,MA-Boston,69.84,MA
1990-07-01,MI-Detroit,,MI
1990-07-01,MN-Minneapolis,64.63,MN
1990-07-01,NC-Charlotte,74.12,NC
1990-07-01,NV-Las Vegas,79.53,NV
1990-07-01,NY-New York,78.78,NY
1990-07-01,OH-Cleveland,68.46,OH
1990-07-01,OR-Portland,54.72,OR
1990-07-01,TX-Dallas,,TX
1990-07-01,WA-Seattle,68.3,WA
1990-07-01,Composite-10,82.1,Composite
1990-07-01,Composite-20,,Composite
1990-07-01,National-US,77.56,National
1990-08-01,AZ-Phoenix,66.58,AZ
1990-08-01,CA-Los Angeles,99.99,CA
1990-08-01,CA-San Diego,85.86,CA
1990-08-01,CA-San Francisco,74.45,CA
1990-08-01,CO-Denver,48.99,CO
1990-08-01,DC-Washington,92.35,DC
1990-08-01,FL-Miami,80.11,FL
1990-08-01,FL-Tampa,82.67,FL
1990-08-01,GA-Atlanta,,GA
1990-08-01,IL-Chicago,71.48,IL
1990-08-01,MA-Boston,69.56,MA
1990-08-01,MI-Detroit,,MI
1990-08-01,MN-Minneapolis,64.34,MN
1990-08-01,NC-Charlotte,74.33,NC
1990-08-01,NV-Las Vegas,80.95,NV
1990-08-01,NY-New York,78.21,NY
1990-08-01,OH-Cleveland,68.95,OH
1990-08-01,OR-Portland,56.02,OR
1990-08-01,TX-Dallas,,TX
1990-08-01,WA-Seattle,68.61,WA
1990-08-01,Composite-10,81.86,Composite
1990-08-01,Composite-20,,Composite
1990-08-01,National-US,77.47,National
1990-09-01,AZ-Phoenix,66.25,AZ
1990-09-01,CA-Los Angeles,99.26,CA
1990-09-01,CA-San Diego,85.76,CA
1990-09-01,CA-San Francisco,74.24,CA
1990-09-01,CO-Denver,48.98,CO
1990-09-01,DC-Washington,91.81,DC
1990-09-01,FL-Miami,79.94,FL
1990-09-01,FL-Tampa,82.17,FL
1990-09-01,GA-Atlanta,,GA
1990-09-01,IL-Chicago,71.61,IL
1990-09-01,MA-Boston,69.3,MA
1990-09-01,MI-Detroit,,MI
1990-09-01,MN-Minneapolis,64.26,MN
1990-09-01,NC-Charlotte,74.09,NC
1990-09-01,NV-Las Vegas,81.64,NV
1990-09-01,NY-New York,77.41,NY
1990-09-01,OH-Cleveland,69.11,OH
1990-09-01,OR-Portland,57.02,OR
1990-09-01,TX-Dallas,,TX
1990-09-01,WA-Seattle,68.13,WA
1990-09-01,Composite-10,81.39,Composite
1990-09-01,Composite-20,,Composite
1990-09-01,National-US,77.22,National
1990-10-01,AZ-Phoenix,65.93,AZ
1990-10-01,CA-Los Angeles,98.66,CA
1990-10-01,CA-San Diego,85.32,CA
1990-10-01,CA-San Francisco,73.44,CA
1990-10-01,CO-Denver,48.86,CO
1990-10-01,DC-Washington,91.48,DC
1990-10-01,FL-Miami,79.67,FL
1990-10-01,FL-Tampa,81.73,FL
1990-10-01,GA-Atlanta,,GA
1990-10-01,IL-Chicago,70.99,IL
1990-10-01,MA-Boston,68.72,MA
1990-10-01,MI-Detroit,,MI
1990-10-01,MN-Minneapolis,64.51,MN
1990-10-01,NC-Charlotte,74.12,NC
1990-10-01,NV-Las Vegas,82.41,NV
1990-10-01,NY-New York,76.8,NY
1990-10-01,OH-Cleveland,68.97,OH
1990-10-01,OR-Portland,57.39,OR
1990-10-01,TX-Dallas,,TX
1990-10-01,WA-Seattle,67.59,WA
1990-10-01,Composite-10,80.84,Composite
1990-10-01,Composite-20,,Composite
1990-10-01,National-US,76.91,National
1990-11-01,AZ-Phoenix,65.41,AZ
1990-11-01,CA-Los Angeles,97.36,CA
1990-11-01,CA-San Diego,84.98,CA
1990-11-01,CA-San Francisco,72.58,CA
1990-11-01,CO-Denver,48.78,CO
1990-11-01,DC-Washington,91.08,DC
1990-11-01,FL-Miami,79.75,FL
1990-11-01,FL-Tampa,81.57,FL
1990-11-01,GA-Atlanta,,GA
1990-11-01,IL-Chicago,70.73,IL
1990-11-01,MA-Boston,67.36,MA
1990-11-01,MI-Detroit,,MI
1990-11-01,MN-Minneapolis,64.4,MN
1990-11-01,NC-Charlotte,73.36,NC
1990-11-01,NV-Las Vegas,81.85,NV
1990-11-01,NY-New York,76.14,NY
1990-11-01,OH-Cleveland,68.86,OH
1990-11-01,OR-Portland,57.27,OR
1990-11-01,TX-Dallas,,TX
1990-11-01,WA-Seattle,66.88,WA
1990-11-01,Composite-10,80.09,Composite
1990-11-01,Composite-20,,Composite
1990-11-01,National-US,76.37,National
1990-12-01,AZ-Phoenix,65.36,AZ
1990-12-01,CA-Los Angeles,96.54,CA
1990-12-01,CA-San Diego,83.93,CA
1990-12-01,CA-San Francisco,71.47,CA
1990-12-01,CO-Denver,48.53,CO
1990-12-01,DC-Washington,90.74,DC
1990-12-01,FL-Miami,79.41,FL
1990-12-01,FL-Tampa,81.71,FL
1990-12-01,GA-Atlanta,,GA
1990-12-01,IL-Chicago,70.08,IL
1990-12-01,MA-Boston,66.13,MA
1990-12-01,MI-Detroit,,MI
1990-12-01,MN-Minneapolis,64.5,MN
1990-12-01,NC-Charlotte,73.46,NC
1990-12-01,NV-Las Vegas,81.78,NV
1990-12-01,NY-New York,75.6,NY
1990-12-01,OH-Cleveland,68.52,OH
1990-12-01,OR-Portland,56.72,OR
1990-12-01,TX-Dallas,,TX
1990-12-01,WA-Seattle,66.38,WA
1990-12-01,Composite-10,79.38,Composite
1990-12-01,Composite-20,,Composite
1990-12-01,National-US,75.97,National
1991-01-01,AZ-Phoenix,65.26,AZ
1991-01-01,CA-Los Angeles,95.28,CA
1991-01-01,CA-San Diego,83.13,CA
1991-01-01,CA-San Francisco,71.17,CA
1991-01-01,CO-Denver,48.67,CO
1991-01-01,DC-Washington,89.38,DC
1991-01-01,FL-Miami,79.08,FL
1991-01-01,FL-Tampa,81.75,FL
1991-01-01,GA-Atlanta,69.61,GA
1991-01-01,IL-Chicago,70.04,IL
1991-01-01,MA-Boston,64.97,MA
1991-01-01,MI-Detroit,58.24,MI
1991-01-01,MN-Minneapolis,64.21,MN
1991-01-01,NC-Charlotte,73.32,NC
1991-01-01,NV-Las Vegas,80.96,NV
1991-01-01,NY-New York,74.59,NY
1991-01-01,OH-Cleveland,68.24,OH
1991-01-01,OR-Portland,56.53,OR
1991-01-01,TX-Dallas,,TX
1991-01-01,WA-Seattle,65.53,WA
1991-01-01,Composite-10,78.53,Composite
1991-01-01,Composite-20,,Composite
1991-01-01,National-US,75.53,National
1991-02-01,AZ-Phoenix,65.29,AZ
1991-02-01,CA-Los Angeles,94.12,CA
1991-02-01,CA-San Diego,81.87,CA
1991-02-01,CA-San Francisco,70.27,CA
1991-02-01,CO-Denver,48.68,CO
1991-02-01,DC-Washington,88.8,DC
1991-02-01,FL-Miami,78.55,FL
1991-02-01,FL-Tampa,81.76,FL
1991-02-01,GA-Atlanta,69.17,GA
1991-02-01,IL-Chicago,70.5,IL
1991-02-01,MA-Boston,64.17,MA
1991-02-01,MI-Detroit,57.76,MI
1991-02-01,MN-Minneapolis,64.2,MN
1991-02-01,NC-Charlotte,73.26,NC
1991-02-01,NV-Las Vegas,81.58,NV
1991-02-01,NY-New York,73.69,NY
1991-02-01,OH-Cleveland,67.96,OH
1991-02-01,OR-Portland,56.94,OR
1991-02-01,TX-Dallas,,TX
1991-02-01,WA-Seattle,64.6,WA
1991-02-01,Composite-10,77.77,Composite
1991-02-01,Composite-20,,Composite
1991-02-01,National-US,75.25,National
1991-03-01,AZ-Phoenix,64.6,AZ
1991-03-01,CA-Los Angeles,92.83,CA
1991-03-01,CA-San Diego,80.89,CA
1991-03-01,CA-San Francisco,69.56,CA
1991-03-01,CO-Denver,48.85,CO
1991-03-01,DC-Washington,87.59,DC
1991-03-01,FL-Miami,78.44,FL
1991-03-01,FL-Tampa,81.43,FL
1991-03-01,GA-Atlanta,69.05,GA
1991-03-01,IL-Chicago,70.63,IL
1991-03-01,MA-Boston,63.57,MA
1991-03-01,MI-Detroit,57.63,MI
1991-03-01,MN-Minneapolis,64.19,MN
1991-03-01,NC-Charlotte,72.75,NC
1991-03-01,NV-Las Vegas,81.65,NV
1991-03-01,NY-New York,72.87,NY
1991-03-01,OH-Cleveland,68.18,OH
1991-03-01,OR-Portland,58.03,OR
1991-03-01,TX-Dallas,,TX
1991-03-01,WA-Seattle,64.47,WA
1991-03-01,Composite-10,77.0,Composite
1991-03-01,Composite-20,,Composite
1991-03-01,National-US,75.14,National
1991-04-01,AZ-Phoenix,64.35,AZ
1991-04-01,CA-Los Angeles,92.83,CA
1991-04-01,CA-San Diego,80.73,CA
1991-04-01,CA-San Francisco,69.46,CA
1991-04-01,CO-Denver,49.2,CO
1991-04-01,DC-Washington,87.56,DC
1991-04-01,FL-Miami,78.55,FL
1991-04-01,FL-Tampa,81.46,FL
1991-04-01,GA-Atlanta,69.4,GA
1991-04-01,IL-Chicago,71.09,IL
1991-04-01,MA-Boston,63.35,MA
1991-04-01,MI-Detroit,57.85,MI
1991-04-01,MN-Minneapolis,64.3,MN
1991-04-01,NC-Charlotte,72.88,NC
1991-04-01,NV-Las Vegas,81.67,NV
1991-04-01,NY-New York,72.29,NY
1991-04-01,OH-Cleveland,69.1,OH
1991-04-01,OR-Portland,58.39,OR
1991-04-01,TX-Dallas,,TX
1991-04-01,WA-Seattle,65.09,WA
1991-04-01,Composite-10,76.86,Composite
1991-04-01,Composite-20,,Composite
1991-04-01,National-US,75.32,National
1991-05-01,AZ-Phoenix,64.37,AZ
1991-05-01,CA-Los Angeles,93.37,CA
1991-05-01,CA-San Diego,81.41,CA
1991-05-01,CA-San Francisco,70.13,CA
1991-05-01,CO-Denver,49.51,CO
1991-05-01,DC-Washington,88.61,DC
1991-05-01,FL-Miami,77.95,FL
1991-05-01,FL-Tampa,81.33,FL
1991-05-01,GA-Atlanta,69.69,GA
1991-05-01,IL-Chicago,71.36,IL
1991-05-01,MA-Boston,63.84,MA
1991-05-01,MI-Detroit,58.36,MI
1991-05-01,MN-Minneapolis,64.75,MN
1991-05-01,NC-Charlotte,73.26,NC
1991-05-01,NV-Las Vegas,82.02,NV
1991-05-01,NY-New York,72.63,NY
1991-05-01,OH-Cleveland,69.92,OH
1991-05-01,OR-Portland,58.9,OR
1991-05-01,TX-Dallas,,TX
1991-05-01,WA-Seattle,66.03,WA
1991-05-01,Composite-10,77.31,Composite
1991-05-01,Composite-20,,Composite
1991-05-01,National-US,75.77,National
1991-06-01,AZ-Phoenix,64.88,AZ
1991-06-01,CA-Los Angeles,94.25,CA
1991-06-01,CA-San Diego,82.2,CA
1991-06-01,CA-San Francisco,70.83,CA
1991-06-01,CO-Denver,50.09,CO
1991-06-01,DC-Washington,89.28,DC
1991-06-01,FL-Miami,78.49,FL
1991-06-01,FL-Tampa,81.77,FL
1991-06-01,GA-Atlanta,70.14,GA
1991-06-01,IL-Chicago,71.66,IL
1991-06-01,MA-Boston,64.25,MA
1991-06-01,MI-Detroit,58.9,MI
1991-06-01,MN-Minneapolis,64.95,MN
1991-06-01,NC-Charlotte,73.49,NC
1991-06-01,NV-Las Vegas,81.91,NV
1991-06-01,NY-New York,73.5,NY
1991-06-01,OH-Cleveland,70.55,OH
1991-06-01,OR-Portland,59.54,OR
1991-06-01,TX-Dallas,,TX
1991-06-01,WA-Seattle,66.68,WA
1991-06-01,Composite-10,78.02,Composite
1991-06-01,Composite-20,,Composite
1991-06-01,National-US,76.26,National
1991-07-01,AZ-Phoenix,65.5,AZ
1991-07-01,CA-Los Angeles,94.85,CA
1991-07-01,CA-San Diego,82.59,CA
1991-07-01,CA-San Francisco,71.39,CA
1991-07-01,CO-Denver,50.55,CO
1991-07-01,DC-Washington,89.57,DC
1991-07-01,FL-Miami,78.64,FL
1991-07-01,FL-Tampa,81.85,FL
1991-07-01,GA-Atlanta,70.12,GA
1991-07-01,IL-Chicago,72.16,IL
1991-07-01,MA-Boston,64.49,MA
1991-07-01,MI-Detroit,59.29,MI
1991-07-01,MN-Minneapolis,65.65,MN
1991-07-01,NC-Charlotte,73.61,NC
1991-07-01,NV-Las Vegas,83.35,NV
1991-07-01,NY-New York,74.39,NY
1991-07-01,OH-Cleveland,71.09,OH
1991-07-01,OR-Portland,59.89,OR
1991-07-01,TX-Dallas,,TX
1991-07-01,WA-Seattle,66.93,WA
1991-07-01,Composite-10,78.61,Composite
1991-07-01,Composite-20,,Composite
1991-07-01,National-US,76.51,National
1991-08-01,AZ-Phoenix,65.87,AZ
1991-08-01,CA-Los Angeles,95.21,CA
1991-08-01,CA-San Diego,82.47,CA
1991-08-01,CA-San Francisco,71.52,CA
1991-08-01,CO-Denver,50.86,CO
1991-08-01,DC-Washington,89.13,DC
1991-08-01,FL-Miami,79.56,FL
1991-08-01,FL-Tampa,82.1,FL
1991-08-01,GA-Atlanta,70.48,GA
1991-08-01,IL-Chicago,72.62,IL
1991-08-01,MA-Boston,64.79,MA
1991-08-01,MI-Detroit,59.65,MI
1991-08-01,MN-Minneapolis,65.94,MN
1991-08-01,NC-Charlotte,73.59,NC
1991-08-01,NV-Las Vegas,84.07,NV
1991-08-01,NY-New York,74.9,NY
1991-08-01,OH-Cleveland,71.31,OH
1991-08-01,OR-Portland,60.17,OR
1991-08-01,TX-Dallas,,TX
1991-08-01,WA-Seattle,67.04,WA
1991-08-01,Composite-10,78.93,Composite
1991-08-01,Composite-20,,Composite
1991-08-01,National-US,76.59,National
1991-09-01,AZ-Phoenix,66.04,AZ
1991-09-01,CA-Los Angeles,94.92,CA
1991-09-01,CA-San Diego,82.2,CA
1991-09-01,CA-San Francisco,71.55,CA
1991-09-01,CO-Denver,50.9,CO
1991-09-01,DC-Washington,88.82,DC
1991-09-01,FL-Miami,79.27,FL
1991-09-01,FL-Tampa,81.65,FL
1991-09-01,GA-Atlanta,70.35,GA
1991-09-01,IL-Chicago,72.59,IL
1991-09-01,MA-Boston,64.83,MA
1991-09-01,MI-Detroit,59.7,MI
1991-09-01,MN-Minneapolis,66.14,MN
1991-09-01,NC-Charlotte,73.38,NC
1991-09-01,NV-Las Vegas,85.46,NV
1991-09-01,NY-New York,75.06,NY
1991-09-01,OH-Cleveland,71.65,OH
1991-09-01,OR-Portland,60.2,OR
1991-09-01,TX-Dallas,,TX
1991-09-01,WA-Seattle,66.99,WA
1991-09-01,Composite-10,78.88,Composite
1991-09-01,Composite-20,,Composite
1991-09-01,National-US,76.58,National
1991-10-01,AZ-Phoenix,65.84,AZ
