year,title,genre,avg_vote
2005,Budjenje iz mrtvih,Drama,6.5
2005,Nanny McPhee,"Comedy, Family, Fantasy",6.5
2005,The Skeleton Key,"Drama, Horror, Mystery",6.5
2005,Man to Man,Drama,6.5
2005,Obaba,Drama,6.5
2005,The Baxter,"Comedy, Romance",6.5
2005,Fierce People,"Drama, Thriller",6.5
2005,Casanova,"Adventure, Comedy, Drama",6.5
2005,Chaos,"Action, Crime, Drama",6.5
2005,The Sisterhood of the Traveling Pants,"Comedy, Drama, Romance",6.5
2005,The Notorious Bettie Page,"Biography, Drama",6.5
2005,War of the Worlds,"Adventure, Sci-Fi",6.5
2005,Tideland,"Drama, Fantasy, Horror",6.5
2005,Anthony Zimmer,"Crime, Drama, Romance",6.5
2005,One Day in Europe,Comedy,6.5
2005,The Trouble with Dee Dee,Comedy,6.5
2005,Les mots bleus,"Romance, Drama",6.5
2005,Kim Novak badade aldrig i Genesarets sjö,"Crime, Drama",6.5
2005,Short Order,"Drama, Adventure",6.5
2005,Papa,"Comedy, Drama",6.5
2005,The Thing About My Folks,"Comedy, Drama",6.5
2005,Virgil,"Comedy, Drama, Sport",6.5
2005,Lucid,"Comedy, Drama, Mystery",6.5
2005,Reinas,"Comedy, Romance",6.5
2005,"Love, Ludlow","Comedy, Romance",6.5
2005,The Puffy Chair,"Comedy, Drama, Romance",6.5
2005,Die weiße Massai,"Drama, Romance",6.5
2005,Heidi,"Drama, Family",6.5
2005,Kita no zeronen,Drama,6.5
2005,Operetta tanuki goten,"Comedy, Fantasy, Musical",6.5
2005,Thommanum Makkalum,"Action, Comedy, Drama",6.5
2005,Cafundó,"Biography, Drama, History",6.5
2005,Rinjin 13-gô,"Horror, Thriller",6.5
2005,Verlengd weekend,"Comedy, Drama",6.5
2005,Tian bian yi duo yun,"Comedy, Drama, Musical",6.5
2005,Drawing Restraint 9,Fantasy,6.5
2005,The F Word,Drama,6.5
2005,Keine Lieder über Liebe,"Drama, Music, Romance",6.5
2005,London,"Drama, Romance",6.5
2005,Love,"Drama, Thriller",6.5
2005,Otoko-tachi no Yamato,"Drama, History, War",6.5
2005,Paheli,"Drama, Fantasy, Romance",6.5
2005,Hau bei tim sum,Romance,6.5
2005,Naboer,"Horror, Mystery, Thriller",6.5
2005,Aislados,Comedy,6.5
2005,Sheng si jie,Drama,6.5
2005,Cose da pazzi,Comedy,6.5
2005,Kal: Yesterday and Tomorrow,"Drama, Mystery, Thriller",6.5
2005,Eri Eri rema sabakutani,"Drama, Music, Sci-Fi",6.5
2005,Hinokio,"Drama, Sci-Fi",6.5
2005,Dreaming Lhasa,"Adventure, Drama, Mystery",6.5
2005,Tyttö sinä olet tähti,"Drama, Music, Romance",6.5
2005,Piano 17,"Action, Comedy, Crime",6.5
2005,Maroa,"Music, Romance",6.5
2005,Parnikovyy effekt,Drama,6.5
2005,Türev,"Drama, Family, Romance",6.5
2005,The GoodTimesKid,"Action, Comedy",6.5
2005,"Qiuqiu ni, biaoyang wo",Comedy,6.5
2005,"Sonyeon, Cheonguk-e gada",Romance,6.5
2005,Muyeong geom,"Action, Adventure, History",6.5
2005,Garpastum,Drama,6.5
2005,Hak bak jin cheung,"Crime, Drama",6.5
2005,Naui gyeolhon wonjeonggi,"Comedy, Drama",6.5
2005,Bosta,"Musical, War",6.5
2005,Kalyug,"Action, Crime, Drama",6.5
2005,Zaky Chan,"Comedy, Romance",6.5
2005,Andhrudu,"Action, Drama",6.5
2005,Imposture,Thriller,6.4
2005,The Keeper: The Legend of Omar Khayyam,"Adventure, Drama, Family",6.4
2005,Revolver,"Action, Crime, Drama",6.4
2005,Elizabethtown,"Comedy, Drama, Romance",6.4
2005,Separate Lies,"Crime, Drama, Romance",6.4
2005,The Interpreter,"Crime, Mystery, Thriller",6.4
2005,The Dying Gaul,"Drama, Romance",6.4
2005,In Her Shoes,"Comedy, Drama, Romance",6.4
2005,3 Needles,Drama,6.4
2005,Down in the Valley,"Drama, Romance, Thriller",6.4
2005,The Longest Yard,"Comedy, Crime, Sport",6.4
2005,Die blaue Grenze,"Drama, Mystery, Romance",6.4
2005,Unge Andersen,Drama,6.4
2005,The Big White,"Comedy, Crime, Drama",6.4
2005,Pooh's Heffalump Movie,"Animation, Comedy, Family",6.4
2005,La petite Chartreuse,Drama,6.4
2005,Vinterkyss,"Drama, Mystery, Thriller",6.4
2005,Red Doors,Drama,6.4
2005,Fool's Gold,Comedy,6.4
2005,Manuale d'amore,"Comedy, Drama, Romance",6.4
2005,Abo Ali,"Comedy, Romance",6.4
2005,Red Eye,"Action, Mystery, Thriller",6.4
2005,Yôkai daisensô,"Adventure, Family, Fantasy",6.4
2005,Lupaus,"Drama, War",6.4
2005,La fiesta del Chivo,Drama,6.4
2005,Saint-Jacques... La Mecque,"Comedy, Drama",6.4
2005,Cuore sacro,Drama,6.4
2005,Mistrz,Drama,6.4
2005,Brothers of the Head,"Drama, Music",6.4
2005,Otros días vendrán,Drama,6.4
2005,Ultranova,Drama,6.4
2005,The Boynton Beach Bereavement Club,"Comedy, Romance",6.4
2005,Tau man ji D,"Action, Comedy, Drama",6.4
2005,Jewboy,Drama,6.4
2005,Made in YU,"Drama, Action",6.4
2005,La bestia nel cuore,"Drama, Mystery",6.4
2005,Hard Pill,Drama,6.4
2005,Hoodwinked!,"Animation, Comedy, Crime",6.4
2005,Röövlirahnu Martin,"Comedy, Family, Fantasy",6.4
2005,Ordinary Man,Thriller,6.4
2005,La febbre,Comedy,6.4
2005,"Jeni, Juno",Comedy,6.4
2005,Kidari ajeossi,"Comedy, Drama, Romance",6.4
2005,Yume no naka e,"Comedy, Drama",6.4
2005,About Love,Romance,6.4
2005,Play,"Drama, Romance",6.4
2005,Fix Alert,"Action, Drama",6.4
2005,Crash Test Dummies,"Comedy, Drama",6.4
2005,Southbounders,Drama,6.4
2005,Yeonae-ui mokjeok,"Comedy, Romance",6.4
2005,Grenzverkehr,"Comedy, Drama",6.4
2005,Aozora no yukue,Drama,6.4
2005,Kidô senshi Z Gandamu II: Koibito tachi,"Animation, Action, Drama",6.4
2005,Mayonaka no Yaji-san Kita-san,"Comedy, Fantasy",6.4
2005,Yeogo goedam 4: Moksori,Horror,6.4
2005,Yu-wol-ui il-gi,"Crime, Thriller",6.4
2005,Sa-kwa,Drama,6.4
2005,Takeshis',"Comedy, Drama, Fantasy",6.4
2005,Masz na imie Justine,Thriller,6.4
2005,Sen ne dilersen,Drama,6.4
2005,Gerumaniumu no yoru,Drama,6.4
2005,The Zero Years,"Drama, Sci-Fi",6.4
2005,Posledniy uik-end,Thriller,6.4
2005,Danger,Thriller,6.4
2005,Because of Winn-Dixie,"Comedy, Drama, Family",6.3
2005,Shopgirl,"Drama, Romance",6.3
2005,The PianoTuner of EarthQuakes,"Drama, Fantasy, Music",6.3
2005,Zwarte zwanen,Drama,6.3
2005,The Family Stone,"Comedy, Drama, Romance",6.3
2005,Robots,"Animation, Adventure, Come",6.3
2005,Happy Endings,"Comedy, Drama, Music",6.3
2005,Romance & Cigarettes,"Comedy, Musical, Romance",6.3
2005,Winter Passing,"Comedy, Drama",6.3
2005,Vers le sud,Drama,6.3
2005,Rosario Tijeras,"Crime, Drama, Romance",6.3
2005,How the Garcia Girls Spent Their Summer,"Comedy, Drama, Romance",6.3
2005,Transporter 2,"Action, Thriller",6.3
2005,The Producers,"Comedy, Musical",6.3
2005,Smile,"Adventure, Drama",6.3
2005,Assault on Precinct 13,"Action, Crime, Drama",6.3
2005,The Ice Harvest,"Comedy, Crime, Drama",6.3
2005,Lepel,Drama,6.3
2005,Brooklyn Lobster,"Comedy, Drama",6.3
2005,Just Sex and Nothing Else,Comedy,6.3
2005,The Moguls,Comedy,6.3
2005,Le survenant,Drama,6.3
2005,Flightplan,"Drama, Mystery, Thriller",6.3
2005,Oublier Cheyenne,"Drama, Romance",6.3
2005,The Quiet,"Crime, Drama, Thriller",6.3
2005,Hate Crime,"Crime, Drama, Mystery",6.3
2005,Two for the Money,"Drama, Sport, Thriller",6.3
2005,Eighteen,Drama,6.3
2005,Di buen día a papá,Drama,6.3
2005,Schläfer,Drama,6.3
2005,Diep,Drama,6.3
2005,Ranpo jigoku,"Fantasy, Horror",6.3
2005,You Are Alone,Drama,6.3
2005,Feast,"Action, Comedy, Horror",6.3
2005,Cayo,Drama,6.3
2005,Miss Montigny,Drama,6.3
2005,Les âmes grises,Drama,6.3
2005,Azumi 2: Death or Love,Action,6.3
2005,Puppy,"Comedy, Drama, Horror",6.3
2005,Mobsters and Mormons,Comedy,6.3
2005,Morir en San Hilario,Comedy,6.3
2005,Entre ses mains,Drama,6.3
2005,Das Lächeln der Tiefseefische,Drama,6.3
2005,Falscher Bekenner,"Drama, Thriller",6.3
2005,Banyu Biru,Drama,6.3
2005,Malas temporadas,Drama,6.3
2005,Jambok-geunmu,"Action, Comedy, Crime",6.3
2005,Um Tiro no Escuro,"Crime, Thriller, Drama",6.3
2005,7 vírgenes,"Crime, Drama",6.3
2005,Izzat,"Action, Crime, Thriller",6.3
2005,Spiele Leben,"Drama, Thriller",6.3
2005,Xin ji chi bu liao re dou fu,Comedy,6.3
2005,Ungu Violet,Drama,6.3
2005,Kamen Raidâ: The First,"Action, Drama, Horror",6.3
2005,"Snivaj, zlato moje","Comedy, Drama",6.3
2005,Baksu-chiltae deonara,"Comedy, Drama, Mystery",6.3
2005,Kono mune ippai no ai wo,Romance,6.3
2005,El-sefara fi El-Omara,"Comedy, Drama",6.3
2005,Rozdroze Cafe,"Crime, Drama",6.3
2005,La Sagrada Familia,Drama,6.3
2005,Padre Nuestro,"Comedy, Drama",6.3
2005,Molly's Way,Drama,6.3
2005,Miseuteo Sokeurateseu,"Action, Crime",6.3
2005,Stockholm Boogie,"Comedy, Drama",6.3
2005,Pettson & Findus - Tomtemaskinen,"Animation, Comedy, Family",6.3
2005,Agrypnia,Drama,6.3
2005,Midioda matarebeli,Comedy,6.3
2005,I kardia tou ktinous,"Comedy, Drama",6.3
2005,Fever Pitch,"Comedy, Drama, Romance",6.2
2005,The Wedding Date,"Comedy, Romance",6.2
2005,La historia del baúl rosado,"Crime, Drama, Mystery",6.2
2005,Vet hard,"Action, Comedy, Crime",6.2
2005,Little Fish,"Crime, Drama, Romance",6.2
2005,Mouth to Mouth,Drama,6.2
2005,Prime,"Comedy, Drama, Romance",6.2
2005,Three Dollars,Drama,6.2
2005,Forty Shades of Blue,"Drama, Music, Romance",6.2
2005,Chok-Dee,"Action, Drama",6.2
2005,Sky High,"Adventure, Comedy, Family",6.2
2005,Shut Up and Shoot Me,Comedy,6.2
2005,L'annulaire,Drama,6.2
2005,Sulanga Enu Pinisa,Drama,6.2
2005,Wolf Creek,"Horror, Thriller",6.2
2005,Un año sin amor,"Drama, Romance",6.2
2005,Land of the Dead,"Horror, Sci-Fi, Thriller",6.2
2005,Sauf le respect que je vous dois,Drama,6.2
2005,The Mostly Unfabulous Social Life of Ethan Green,"Comedy, Romance",6.2
2005,Sans Kapiyi Kirinca,Comedy,6.2
2005,"Sorry, Haters","Drama, Thriller",6.2
2005,Egreti gelin,Drama,6.2
2005,Big River,Drama,6.2
2005,Cavite,Thriller,6.2
2005,Qi jian,"Action, Adventure, Fantasy",6.2
2005,O Casamento de Romeu e Julieta,"Comedy, Romance",6.2
2005,Der Fischer und seine Frau,"Comedy, Drama, Romance",6.2
2005,"Quo Vadis, Baby?","Drama, Thriller",6.2
2005,Just Friends,"Comedy, Romance",6.2
2005,Gabrielle,"Drama, Romance",6.2
2005,Gas,Drama,6.2
2005,Noksaek uija,"Drama, Romance",6.2
2005,Four Eyed Monsters,"Comedy, Drama, Fantasy",6.2
2005,Leydi Zi,Drama,6.2
2005,Pryamokhozhdenie,"Drama, Sci-Fi",6.2
2005,Le passager,Drama,6.2
2005,Edmond,"Drama, Thriller",6.2
2005,The Wild Blue Yonder,Sci-Fi,6.2
2005,Bunty Aur Babli,"Comedy, Drama, Romance",6.2
2005,My Wife's Murder,"Drama, Mystery, Thriller",6.2
2005,Lost and Found,"Animation, Drama",6.2
2005,Salaam Namaste,"Comedy, Drama, Romance",6.2
2005,Rinne,"Horror, Mystery",6.2
2005,Popsa,"Drama, Musical",6.2
2005,The Eyes of Van Gogh,"Biography, Drama",6.2
2005,Bednye rodstvenniki,"Comedy, Drama",6.2
2005,Yeonae-sulsa,"Comedy, Romance",6.2
2005,Pavee Lackeen: The Traveller Girl,Drama,6.2
2005,To oneiro tou skylou,Fantasy,6.2
2005,Elsk meg i morgen,"Comedy, Drama, Romance",6.2
2005,Saints-Martyrs-des-Damnés,"Drama, Horror, Mystery",6.2
2005,En la cama,Drama,6.2
2005,Tokyo Tower,"Drama, Romance",6.2
2005,Aupa Etxebeste!,Comedy,6.2
2005,Diário de Um Novo Mundo,Drama,6.2
2005,A New Day in Old Sana'a,"Drama, Romance",6.2
2005,Tatchi,"Drama, Romance, Sport",6.2
2005,Barrio Cuba,Drama,6.2
2005,Amnesia: The James Brighton Enigma,Drama,6.2
2005,Kaidan Shin Mimibukuro: Yûrei manshon,Horror,6.2
2005,Tenshi,"Fantasy, Romance",6.2
2005,Ripley Under Ground,"Crime, Drama, Thriller",6.1
2005,Asylum,"Drama, Romance, Thriller",6.1
2005,The Game of Their Lives,"Drama, History, Sport",6.1
2005,San wa,"Action, Adventure, Comedy",6.1
2005,Americano,"Comedy, Romance",6.1
2005,Fun with Dick and Jane,"Comedy, Crime",6.1
2005,Vida y color,Drama,6.1
2005,Colour Me Kubrick: A True...ish Story,"Comedy, Drama",6.1
2005,Maman Last Call,"Drama, Comedy",6.1
2005,Roll Bounce,"Comedy, Drama, Music",6.1
2005,Solkongen,"Comedy, Drama",6.1
2005,Zathura: A Space Adventure,"Action, Adventure, Comedy",6.1
2005,Our Very Own,Drama,6.1
2005,The Sisters,Drama,6.1
2005,Marock,"Drama, Romance",6.1
2005,American Gun,Drama,6.1
2005,Crazylove,"Comedy, Drama, Romance",6.1
2005,Mi nismo andjeli 2,Comedy,6.1
2005,Chromophobia,Drama,6.1
2005,Ronda nocturna,Drama,6.1
2005,Zerophilia,"Comedy, Romance",6.1
2005,Kombat Sechzehn,Drama,6.1
2005,Douches froides,Drama,6.1
2005,Frágiles,"Horror, Mystery, Thriller",6.1
2005,Guernsey,Drama,6.1
2005,Steget efter,"Crime, Mystery, Thriller",6.1
2005,L'uomo perfetto,Comedy,6.1
2005,Oculto,Drama,6.1
2005,Peindre ou faire l'amour,Drama,6.1
2005,Jing mo gaa ting,"Action, Comedy",6.1
2005,The Adventures of Greyfriars Bobby,"Adventure, Family, History",6.1
2005,The League of Gentlemen's Apocalypse,"Comedy, Fantasy, Horror",6.1
2005,High School Record,Comedy,6.1
2005,The Headsman,Drama,6.1
2005,Film Geek,Comedy,6.1
2005,Stiilipidu,"Comedy, Drama",6.1
2005,Harb Atalia,"Action, Comedy, Romance",6.1
2005,Een ander zijn geluk,Drama,6.1
2005,Camarón,"Biography, Drama, Musical",6.1
2005,Sakigake!! Kuromati Kôkô: The Movie,Comedy,6.1
2005,Liebes Spiel,Drama,6.1
2005,Kyaa Kool Hai Hum,"Comedy, Mystery",6.1
2005,Kilomètre zéro,"Comedy, Drama, War",6.1
2005,Oktoberfest,Crime,6.1
2005,La mujer de mi hermano,Drama,6.1
2005,Omiros,"Crime, Drama, Thriller",6.1
2005,Kôshônin: Mashita Masayoshi,Action,6.1
2005,Africa United,"Comedy, Sport",6.1
2005,American Visa,"Crime, Drama, Romance",6.1
2005,Gisela,Drama,6.1
2005,Ark,"Animation, Action, Drama",6.1
2005,Crime Delicado,Drama,6.1
2005,Mi-seu-teo joo-boo-kwi-jeu-wang,Comedy,6.1
2005,Mai + come prima,Drama,6.1
2005,A Life in Suitcases,Drama,6.1
2005,Ching yi ngor sum gi,"Comedy, Drama",6.1
2005,Eu Me Lembro,Drama,6.1
2005,Mun mot mun,Drama,6.1
2005,"Mi abuelo, mi papá y yo","Comedy, Drama, Romance",6.1
2005,Maxx,"Comedy, Musical",6.1
2005,Quarta B,"Comedy, Drama",6.1
2005,Neghab,"Drama, Mystery",6.1
2005,In Memory of My Father,"Comedy, Drama",6.0
2005,Sahara,"Action, Adventure, Comedy",6.0
2005,Géminis,Drama,6.0
2005,Strangers with Candy,Comedy,6.0
2005,Guy in Row Five,Comedy,6.0
2005,The Good Humor Man,"Drama, Romance",6.0
2005,Hide and Seek,"Drama, Horror, Mystery",6.0
2005,The Amityville Horror,Horror,6.0
2005,Duck,Drama,6.0
2005,River Queen,"Action, Adventure, Drama",6.0
2005,Johnny Slade's Greatest Hits,"Comedy, Crime, Music",6.0
2005,Ice Princess,"Comedy, Drama, Family",6.0
2005,Zemanovaload,Comedy,6.0
2005,Je préfère qu'on reste amis,"Comedy, Drama, Romance",6.0
2005,The Dark Hours,"Horror, Thriller",6.0
2005,Sametoví vrazi,"Crime, Drama",6.0
2005,WTC View,"Drama, Romance",6.0
2005,Tout pour plaire,Comedy,6.0
2005,Wassup Rockers,"Comedy, Drama",6.0
2005,Hank Williams First Nation,"Comedy, Drama",6.0
2005,La maison de Nina,"Drama, History, War",6.0
2005,A Little Trip to Heaven,"Drama, Thriller",6.0
2005,Carambole,"Crime, Drama, Mystery",6.0
2005,La ravisseuse,Drama,6.0
2005,Tjenare kungen,"Comedy, Drama, Music",6.0
2005,Malek wa ketaba,Drama,6.0
2005,I Am a Sex Addict,"Biography, Comedy, Romance",6.0
2005,Tara Road,Drama,6.0
2005,Johan,"Drama, Romance",6.0
2005,The Best Man,"Comedy, Romance",6.0
2005,Gonggongui jeog 2,"Action, Drama",6.0
2005,Gentille,Comedy,6.0
2005,Balu,"Action, Crime",6.0
2005,...e se domani,Comedy,6.0
2005,Katze im Sack,Drama,6.0
2005,Tango Charlie,"Action, Adventure, Drama",6.0
2005,Het schnitzelparadijs,"Comedy, Romance",6.0
2005,Domino One,"Mystery, Thriller",6.0
2005,Tôkyô zonbi,"Action, Comedy, Horror",6.0
2005,Never Been Thawed,Comedy,6.0
2005,Dubai,"Drama, Romance",6.0
2005,Thambi,"Drama, Thriller",6.0
2005,Namgeuk-ilgi,"Horror, Mystery, Thriller",6.0
2005,Fekete kefe,Comedy,6.0
2005,Festival,"Comedy, Drama",6.0
2005,Sima-ye zani dar doordast,Drama,6.0
2005,A Perfect Day,Drama,6.0
2005,Cheon gun,"Action, Comedy, Sci-Fi",6.0
2005,Koti-ikävä,Drama,6.0
2005,Chello hongmijoo ilga salinsagan,"Horror, Mystery",6.0
2005,Czas surferów,"Comedy, Crime",6.0
2005,Masahista,Drama,6.0
2005,Shades of Gray,Comedy,6.0
2005,Mapado,Comedy,6.0
2005,Om Sara,Drama,6.0
2005,Jakeob-ui jeongseok,"Comedy, Romance",6.0
2005,The Brothers Grimm,"Action, Adventure, Comedy",5.9
2005,Bigger Than the Sky,"Comedy, Drama, Romance",5.9
2005,Adam & Steve,"Comedy, Drama, Music",5.9
2005,Guess Who,"Comedy, Romance",5.9
2005,Köshpendiler,"Drama, History, War",5.9
2005,Kameleon 2,"Adventure, Comedy, Family",5.9
2005,The Legend of Zorro,"Action, Adventure, Romance",5.9
2005,When Do We Eat?,Comedy,5.9
2005,Truce,"Drama, Western",5.9
2005,L'empire des loups,"Action, Crime, Drama",5.9
2005,Puritan,"Drama, Fantasy, Mystery",5.9
2005,A porcelánbaba,"Drama, Family, Fantasy",5.9
2005,La boîte noire,"Mystery, Thriller",5.9
2005,Boy s tenyu,"Action, Drama, Sport",5.9
2005,Heart of the Beholder,Drama,5.9
2005,Must Love Dogs,"Comedy, Romance",5.9
2005,Checking Out,Comedy,5.9
2005,Domino,"Action, Biography, Crime",5.9
2005,Restart,Drama,5.9
2005,El hasa el sabaa,"Comedy, Fantasy",5.9
2005,Kész cirkusz,"Action, Comedy",5.9
2005,Segundo asalto,"Drama, Romance",5.9
2005,Im Schwitzkasten,"Comedy, Drama",5.9
2005,Hormigas en la boca,Drama,5.9
2005,Backstage,"Drama, Music",5.9
2005,Pyaar Mein Twist,"Comedy, Drama, Musical",5.9
2005,Am Tag als Bobby Ewing starb,"Comedy, Romance",5.9
2005,Sangre,Drama,5.9
2005,Texas,Drama,5.9
2005,Kochi Rajavu,"Action, Comedy, Crime",5.9
2005,GamerZ,"Comedy, Fantasy",5.9
2005,Hostel,Horror,5.9
2005,Polly Blue Eyes,"Comedy, Crime, Romance",5.9
2005,Saam cha hau,"Action, Crime",5.9
2005,Conventioneers,"Comedy, Romance",5.9
2005,O Coronel e o Lobisomem,Comedy,5.9
2005,Harrys döttrar,Drama,5.9
2005,Thotti Jaya,Thriller,5.9
2005,Ashura-jô no hitomi,"Action, Fantasy",5.9
2005,Opa!,"Comedy, Romance",5.9
2005,Les états-Unis d'Albert,"Adventure, Comedy, Drama",5.9
2005,Penny Dreadful,"Horror, Thriller",5.9
2005,Frankie,Drama,5.9
2005,Gan-keun gajok,"Comedy, Drama",5.9
2005,Amatemi,Drama,5.9
2005,"What's Up, Scarlet?","Comedy, Drama, Romance",5.9
2005,L'orizzonte degli eventi,Drama,5.9
2005,Yek shab,Drama,5.9
2005,Happy End.,"Drama, Horror, Mystery",5.9
2005,I giorni dell'abbandono,Drama,5.9
2005,The Maid,"Drama, Horror, Mystery",5.9
2005,Qian bei bu zui,"Comedy, Romance",5.9
2005,Hyeongsa,"Action, Comedy, Mystery",5.9
2005,Gamunui wigi: Gamunui yeonggwang 2,"Action, Comedy, Crime",5.9
2005,Dunia,"Drama, Romance",5.9
2005,Tsoi suet yuk chi ngo oi nei,"Drama, Romance",5.9
2005,Aein,"Drama, Romance",5.9
2005,Long khong,"Fantasy, Horror, Mystery",5.9
2005,Koara kachô,"Comedy, Crime, Drama",5.9
2005,Al Abaa' al Sighar,"Comedy, Family, Musical",5.9
2005,The Ringer,"Comedy, Sport",5.8
2005,The Illustrated Family Doctor,"Comedy, Drama, Fantasy",5.8
2005,Trouble,Thriller,5.8
2005,Slow Burn,"Drama, Mystery, Thriller",5.8
2005,Frozen,Thriller,5.8
2005,Into the Blue,"Action, Adventure, Crime",5.8
2005,Flirt,"Romance, Comedy",5.8
2005,Cry Wolf,"Drama, Horror, Mystery",5.8
2005,The River King,"Drama, Mystery, Thriller",5.8
2005,Bye Bye Blackbird,Drama,5.8
2005,Le courage d'aimer,"Comedy, Drama",5.8
2005,FAQs,Drama,5.8
2005,Beowulf & Grendel,"Action, Adventure, Drama",5.8
2005,Last Days,"Drama, Music",5.8
2005,Nearing Grace,"Comedy, Drama, Romance",5.8
2005,Dirty Deeds,Comedy,5.8
2005,Bad News Bears,"Comedy, Sport",5.8
2005,Steal Me,Drama,5.8
2005,El calentito,"Comedy, Music",5.8
2005,Les chevaliers du ciel,"Adventure, Action",5.8
2005,Game 6,"Comedy, Drama, Sport",5.8
2005,Mary,"Drama, Thriller",5.8
2005,Niagara Motel,Drama,5.8
2005,Touched,"Drama, Romance",5.8
2005,O Veneno da Madrugada,Drama,5.8
2005,Stoned,"Biography, Drama, Music",5.8
2005,Les enfants,Comedy,5.8
2005,Román pro zeny,Comedy,5.8
2005,Snow White,Drama,5.8
2005,All That I Need,"Comedy, Drama",5.8
2005,Mumbai Express,"Action, Comedy",5.8
2005,The Cabinet of Dr. Caligari,"Drama, Horror, Mystery",5.8
2005,Laura Smiles,Drama,5.8
2005,Desu toransu,"Action, Adventure, Fantasy",5.8
2005,J'ai vu tuer Ben Barka,Drama,5.8
2005,Mon petit doigt m'a dit...,"Comedy, Mystery",5.8
2005,Pasongsong gyerantak,"Comedy, Drama",5.8
2005,Odete,Drama,5.8
2005,Venner for livet,"Family, Drama",5.8
2005,Fîmeiru,Drama,5.8
2005,Jai Chiranjeeva,"Action, Comedy, Drama",5.8
2005,The Reception,"Comedy, Drama, Romance",5.8
2005,Lifting de corazón,"Comedy, Drama, Romance",5.8
2005,Eilandgasten,Drama,5.8
2005,Ek Khiladi Ek Haseena,"Comedy, Crime, Thriller",5.8
2005,Hula Gods,"Comedy, Romance",5.8
2005,Nerariyan CBI,"Mystery, Thriller",5.8
2005,Taepungtaeyang,Drama,5.8
2005,Bunker paradise,Drama,5.8
2005,Weltverbesserungsmaßnahmen,Comedy,5.8
2005,Buitenspel,"Drama, Fantasy, Mystery",5.8
2005,Bunhongsin,"Horror, Thriller",5.8
2005,Jeuk sing,Comedy,5.8
2005,Saigo no bansan,"Drama, Horror, Mystery",5.8
2005,Tae-poong,Action,5.8
2005,Thirupaachi,"Action, Drama",5.8
2005,Potera za Srec(k)om,Comedy,5.8
2005,Ti amo in tutte le lingue del mondo,Comedy,5.8
2005,Ren yu duo duo,"Drama, Fantasy, Romance",5.8
2005,Fantastic Four,"Action, Adventure, Fantasy",5.7
2005,Self Medicated,"Biography, Drama",5.7
2005,Standing Still,"Comedy, Drama, Romance",5.7
2005,Chicken Little,"Animation, Adventure, Come",5.7
2005,Pizza,Comedy,5.7
2005,Vom Suchen und Finden der Liebe,"Comedy, Drama, Music",5.7
2005,Le parfum de la dame en noir,"Comedy, Crime",5.7
2005,The Great New Wonderful,"Comedy, Drama, Romance",5.7
2005,Kids in America,Comedy,5.7
2005,Pobeg,"Crime, Drama, Thriller",5.7
2005,L'avion,"Drama, Fantasy, Mystery",5.7
2005,Confession,"Drama, Thriller",5.7
2005,Partner(s),Comedy,5.7
2005,Unkenrufe,"Drama, Romance",5.7
2005,Combien tu m'aimes?,"Comedy, Drama, Romance",5.7
2005,Diary of a Mad Black Woman,"Comedy, Drama, Romance",5.7
2005,"L'un reste, l'autre part","Comedy, Drama",5.7
2005,NVA,Comedy,5.7
2005,Almost Heaven,"Drama, Comedy, Music",5.7
2005,Trust the Man,"Comedy, Drama, Romance",5.7
2005,Les parrains,"Comedy, Crime",5.7
2005,Bunny,"Action, Drama",5.7
2005,3° kälter,"Drama, Romance",5.7
2005,Ellie Parker,"Comedy, Drama",5.7
2005,Heroína,Drama,5.7
2005,Monarch of the Moon,"Action, Comedy, Sci-Fi",5.7
2005,O simdi mahkum,"Comedy, Crime",5.7
2005,Onnen varjot,Drama,5.7
2005,Suspect,Drama,5.7
2005,Free Zone,"Comedy, Drama",5.7
2005,"Paradise, Texas",Drama,5.7
2005,Storm,"Drama, Fantasy, Mystery",5.7
2005,Gisaku,"Animation, Action, Drama",5.7
2005,American Fusion,"Comedy, Romance",5.7
2005,"Dishab babato didam, Aida",Drama,5.7
2005,Ayya,"Drama, Romance",5.7
2005,Hana to hebi 2: Pari/Shizuko,Drama,5.7
2005,Kocken,Drama,5.7
2005,B-hyeong namja chingu,"Comedy, Romance",5.7
2005,15,"Action, Drama",5.7
2005,Gimî hebun,Thriller,5.7
2005,Zakochany aniol,"Comedy, Romance",5.7
2005,Lopovi prve klase,Comedy,5.7
2005,11:59,"Mystery, Sci-Fi, Thriller",5.7
2005,Geochilmaru,Action,5.7
2005,Kochankowie z Marony,"Drama, Romance",5.7
2005,Gwai muk,Horror,5.7
2005,Pitbullterje,Comedy,5.7
2005,Liebeskind,Drama,5.7
2005,Ssunday Seoul,Comedy,5.7
2005,Meatball Machine,"Action, Horror, Sci-Fi",5.7
2005,Malesh Ehna Benetbahdel,Comedy,5.7
2005,The Naked Monster,"Comedy, Horror, Sci-Fi",5.6
2005,What Is It?,Drama,5.6
2005,Man with the Screaming Brain,"Adventure, Comedy, Sci-Fi",5.6
2005,The Wendell Baker Story,"Comedy, Drama, Romance",5.6
2005,Be Cool,"Comedy, Crime, Drama",5.6
2005,Things to Do Before You're 30,"Comedy, Drama, Romance",5.6
2005,Dark Water,"Drama, Horror, Mystery",5.6
2005,Kicking & Screaming,"Comedy, Family, Romance",5.6
2005,The Godfather of Green Bay,Comedy,5.6
2005,Batalla en el cielo,"Crime, Drama",5.6
